participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.payable_round,player.payoff_for_trade,player.hl_switch_point,player.hl_draw_row,player.hl_draw_option,player.hl_draw_random,player.savings_interest,player.inflation_effect,player.bid_price_definition,player.mortgage_comparison,player.asset_fluctuations,player.investment_risk,player.long_term_returns,player.stock_mutual_fund_loss,player.bid_ask_spread,player.mutual_fund_statements,player.bond_investment,player.credit_card_payment,player.num_quiz_questions,player.num_correct_answers,player.payoff_for_quiz,player.payoff_for_quiz_expected,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.pilot_difficulty,player.pilot_instruction_clarity,player.pilot_unclear_open,player.pilot_payoff_understanding,player.pilot_interface_clarity,player.pilot_tech_issues,player.pilot_tech_issues_desc,player.pilot_flow_unsure_steps,player.pilot_one_change,player.pilot_surprises_mismatch,player.pilot_missing_info,player.pilot_confusing_wording,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
704,iah4ozrd,,0,51,51,post_exp,FinalForProlific,2026-01-21 20:18:45.628498,1,,,112.04,704,,112.04,9,0.0,6,6,B,0.1912943598615896,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,False,Stocks,Decrease,Bonds,True,The fee the broker charges each time you trade.,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She is liable for the company's debts,Between 10 and 15 years,12,5,1.25,3.0,Male,50,United States,undergraduate: 4th year,Other Management,1,0,1,1,Daily,Multiple times a day,Cryptocurrencies,No,Individual decision making,no,,,,,,,,,,,,,tmjewif2,,,,,0
705,t8w2699j,682cd328bd53185cbbb59840,0,51,51,post_exp,FinalForProlific,2026-01-21 20:18:52.419444,1,,,112.45,705,,112.45,10,0.0,6,5,A,0.2584286747435818,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,11,2.75,3.0,Female,25,United States,undergraduate: 4th year,Other,1,1,1,1,Weekly,Multiple times a day,Cryptocurrencies,Yes,Understanding how different people make investment decisions.,"No, I did not.",,,,,,,,,,,,,tmjewif2,,,,,0
706,fm31fdmb,67608d020ab313f56180df41,0,51,51,post_exp,FinalForProlific,2026-01-21 20:19:19.032926,1,,,118.18,706,,118.18,5,0.0,9,1,A,0.8404379651124911,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,Don't know / Not sure,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",Prefer not to say,Never,12,9,2.25,3.0,Male,68,United States,undergraduate: 4th year,Other,0,0,1,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,Graph evaluations on investments,no,,,,,,,,,,,,,tmjewif2,,,,,0
707,vyyntzqi,66eeda2bc7d6e9b92b4a81c0,0,27,51,main,Trade,2026-01-21 20:19:34.362012,1,,,505.53,707,,0.0,8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
708,0zgzltut,66ba1b5273949100f8de1c0e,0,51,51,post_exp,FinalForProlific,2026-01-21 20:20:12.543507,1,,,114.64,708,,114.64,6,0.0,5,9,B,0.06029742271407512,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,23,United States,undergraduate: 4th year,Other Management,0,1,0,0,Less than once a month,,Bonds,No,"The researchers likely want to see how individual traders decide whether to pay for extra market information when they are not sure if that data is actually useful. By tracking your choices over 12 days, they can measure if you are able to identify ""noise"" versus ""signal"" and how your investment size changes after a win or a loss. They are also testing if providing a forecast bonus encourages you to pay closer attention to market trends or if it simply makes you more overconfident in your trading abilities.",N/A,,,,,,,,,,,,,tmjewif2,,,,,0
709,sqh7eljr,67f137a8964c967774fb9ea1,0,51,51,post_exp,FinalForProlific,2026-01-21 20:20:22.266861,1,,,110.49,709,,110.49,10,0.0,2,2,B,0.42211935550607826,Exactly $112,Exactly the same as today,The lowest price a seller is currently willing to accept.,True,Stocks,Don't know / Not sure,Stocks,True,Don't know / Not sure,Don't know / Not sure,She owns a part of firm B,Between 5 and 10 years,12,4,1.0,3.0,Female,55,United States,undergraduate: 2nd year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,understand trading and stocks,"Yes, I'm not very good with math so it takes time to get an answer",,,,,,,,,,,,,tmjewif2,,,,,0
710,2y45qext,674eb1f770104c02bab8b987,0,51,51,post_exp,FinalForProlific,2026-01-21 20:20:45.697679,1,,,110.6,710,,110.6,13,0.0,11,6,A,0.9464082244146707,Exactly $112,Less than today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Stocks,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,8,2.0,3.0,Female,56,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Cryptocurrencies,No,how much the average consumer knows about investing,"yes, I didn't learning how to invest in the stock market",,,,,,,,,,,,,tmjewif2,,,,,0
711,e212n0uf,6722865129f6fefb67dd3921,0,3,51,intro,comprehensionQuestions,2026-01-21 20:20:53.147098,1,,,0.0,711,,0.0,11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
712,f2hp49ke,69484ee9e3cdda23c272761f,0,51,51,post_exp,FinalForProlific,2026-01-21 20:21:54.921287,1,,,109.44,712,,109.44,14,0.0,10,4,A,0.7114819894443327,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Female,37,United States,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Do not know,see how people think about stocks and also get them interested / educate them,yes due to lack of education about the topic,,,,,,,,,,,,,tmjewif2,,,,,0
713,ijzp60vy,59347d4f53490b0001563e47,0,51,51,post_exp,FinalForProlific,2026-01-21 20:24:04.593155,1,,,114.6,713,,114.6,5,0.0,8,9,B,0.30273847477454674,More than $112,Exactly the same as today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Bonds,True,Don't know / Not sure,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,7,1.75,3.0,Male,36,U.S. Virgin Islands,undergraduate: 3d year,Other,0,0,0,1,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,Investing knowledge ,No option for American is nationality question ,,,,,,,,,,,,,tmjewif2,,,,,0
714,m9uxleap,59e62b6277860e0001512e14,0,3,51,intro,comprehensionQuestions,2026-01-21 20:24:14.129826,1,,,0.0,714,,0.0,12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
715,b7pvil73,66be78ef3ca75af1251ce936,0,51,51,post_exp,FinalForProlific,2026-01-21 20:24:23.312189,1,,,108.62,715,,108.62,3,0.0,8,6,A,0.1336561060754745,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,70,United States,PhD,Other,0,0,1,0,Less than once a month,Monthly,Bonds,No,to determine if traders are using order imbalance data to influence their investment decisions,none,,,,,,,,,,,,,tmjewif2,,,,,0
716,vxg26jy5,66c7454fd07985772fedfac6,0,51,51,post_exp,FinalForProlific,2026-01-21 20:24:30.890866,1,,,106.67,716,,106.67,4,0.0,6,1,A,0.3392028847801596,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,Don't know / Not sure,Don't know / Not sure,She has lent money to firm B,Never,12,10,2.5,3.0,Male,41,United States,undergraduate: 4th year,Other Management,1,1,1,1,Less than once a month,Less than once a month,Stocks,No,I have no idea.,Nope,,,,,,,,,,,,,tmjewif2,,,,,0
717,nmpxoz39,6942ed5a3ccaf73130b11c33,0,51,51,post_exp,FinalForProlific,2026-01-21 20:25:30.918554,1,,,119.06,717,,119.06,12,0.0,8,1,A,0.29850337654925474,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Female,22,United States,undergraduate: 4th year,Other Management,1,0,0,0,Less than once a month,Less than once a month,,No,to test financial literacy,no,,,,,,,,,,,,,tmjewif2,,,,,0
718,zq9pmo1f,5ed0091bd374190b9b04045d,0,49,51,post_exp,Demographics,2026-01-21 20:26:15.957659,1,,,1227.39,718,,2.25,6,0.0,10,8,A,0.708163273358968,More than $112,Less than today,The most recent price at which the security traded.,True,Stocks,Decrease,Stocks,True,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,9,2.25,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
719,a90n8eh1,66f5d2424e2c1948e2b8f020,0,3,51,intro,comprehensionQuestions,2026-01-21 20:28:31.256671,1,,,0.0,719,,0.0,13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
720,sqqjikbd,610c83598db46d4d46de2c61,0,51,51,post_exp,FinalForProlific,2026-01-21 20:28:31.465337,1,,,108.17,720,,108.17,3,0.0,7,4,A,0.7336911286677021,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,Don't know / Not sure,Don't know / Not sure,Don't know / Not sure,She has lent money to firm B,Never,12,9,2.25,3.0,Female,27,United States,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,To see how those who trade given their current financial literacy.,"I did not, just difficulty understanding the data due to my lack of stock trading knowledge.",,,,,,,,,,,,,tmjewif2,,,,,0
721,1k9xre0h,6644f37947ff3c7c3f9bbca1,0,51,51,post_exp,FinalForProlific,2026-01-21 20:30:59.270945,1,,,112.12,721,,112.12,8,0.0,7,6,A,0.7026324608990141,More than $112,Less than today,Don't know / Not sure,True,Stocks,Decrease,Stocks,Don't know / Not sure,The difference between the lowest ask price and the highest bid price.,Don't know / Not sure,She is liable for the company's debts,Never,12,8,2.0,3.0,Female,32,United States,undergraduate: 4th year,Other,0,0,1,1,Monthly,Daily,Stocks,No,not sure,no,,,,,,,,,,,,,tmjewif2,,,,,0
722,3vc2rkj8,677e687b4fe041287b17a704,0,51,51,post_exp,FinalForProlific,2026-01-21 20:31:47.779014,1,,,121.32,722,,121.32,11,0.0,5,10,B,0.42627377113473974,Exactly $112,More than today,The most recent price at which the security traded.,True,Bonds,Decrease,Bonds,True,Don't know / Not sure,Don't know / Not sure,She owns a part of firm B,Between 10 and 15 years,12,3,0.75,3.0,Female,53,United States,high-school graduate,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,test knowledge of financial market,no,,,,,,,,,,,,,tmjewif2,,,,,0
723,3uee15n1,6960c42f55f51045578d73e1,0,51,51,post_exp,FinalForProlific,2026-01-21 20:32:30.037826,1,,,106.35,723,,106.35,13,0.0,7,2,A,0.40011871644200436,More than $112,Don't know / Not sure,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,Don't know / Not sure,Don't know / Not sure,She owns a part of firm B,Prefer not to say,12,7,1.75,3.0,Female,19,United States,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,Do not know,Determine financial literacy of certain demographics.,No,,,,,,,,,,,,,tmjewif2,,,,,0
724,unpr4fkt,64012ef400259d6b9f41d17e,0,51,51,post_exp,FinalForProlific,2026-01-21 20:33:23.326897,1,,,114.84,724,,114.84,12,0.0,7,4,A,0.8763835943356106,More than $112,Less than today,Don't know / Not sure,True,Stocks,Decrease,Savings accounts,True,Don't know / Not sure,Don't know / Not sure,She has lent money to firm B,Never,12,8,2.0,3.0,Male,40,United States,high-school graduate,Other,1,0,0,0,,,,No,To understand people's knowledge on trading,No,,,,,,,,,,,,,tmjewif2,,,,,0
725,0ywbss9f,55aeaeb3fdf99b5c769f1f7c,0,51,51,post_exp,FinalForProlific,2026-01-21 20:33:26.788275,1,,,116.17,725,,116.17,14,0.0,5,2,A,0.9559039571030155,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Male,63,United States,undergraduate: 4th year,Other,0,1,1,0,Monthly,Monthly,Stocks,No,Financial knowledge versus forecast ability,no,,,,,,,,,,,,,tmjewif2,,,,,0
726,lpbw2cnq,6942060425da4b5cec716310,0,3,51,intro,comprehensionQuestions,2026-01-21 20:33:29.692235,1,,,0.0,726,,0.0,6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
727,3nobn6wq,667ef3c6b1ce7f18e774b31b,0,2,51,intro,Instructions,2026-01-21 20:34:12.240784,1,,,0.0,727,,0.0,14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
728,xih8jeel,66d6605db57e9f68c8948dfc,0,51,51,post_exp,FinalForProlific,2026-01-21 20:34:51.615536,1,,,109.94,728,,109.94,5,0.0,8,8,B,0.15700154650425235,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,Don't know / Not sure,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,10,2.5,3.0,Female,32,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,How we interpretive financial information relating to stocks ,no,,,,,,,,,,,,,tmjewif2,,,,,0
729,6w29givz,653955abd70c010a3803070c,0,3,51,intro,comprehensionQuestions,2026-01-21 20:35:29.126347,1,,,0.0,729,,0.0,10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tmjewif2,,,,,0
730,vhqa8990,660c9fe7b2e6bf22bcc608b1,0,51,51,post_exp,FinalForProlific,2026-01-21 20:38:25.612508,1,,,111.72,730,,111.72,12,0.0,6,4,A,0.8297448497467302,Exactly $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,8,2.0,3.0,Female,32,United States,undergraduate: 4th year,Finance,1,0,1,1,Monthly,Monthly,Cryptocurrencies,Yes,To understand how individuals make decisions,No,,,,,,,,,,,,,tmjewif2,,,,,0
731,pfb1iej8,5e7e5df723c3560d66f2946d,0,51,51,post_exp,FinalForProlific,2026-01-21 20:39:44.835451,1,,,108.25,731,,108.25,14,0.0,11,8,A,0.1770030885270042,Exactly $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,9,2.25,3.0,Male,74,United States,undergraduate: 4th year,Other,0,0,1,0,Less than once a month,Weekly,Bonds,No,see how aware you are about stock trading,none,,,,,,,,,,,,,tmjewif2,,,,,0
732,l7jwffb8,667c666077e1553682e0428f,0,51,51,post_exp,FinalForProlific,2026-01-21 20:42:34.995284,1,,,111.96,732,,111.96,12,0.0,5,2,A,0.1893391439796941,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Savings accounts,True,Don't know / Not sure,Don't know / Not sure,She has lent money to firm B,Never,12,8,2.0,3.0,Male,23,United States,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,over my head,yes all of it,,,,,,,,,,,,,tmjewif2,,,,,0
733,53oa6wzw,661e173b7e84df06b5bef05b,0,51,51,post_exp,FinalForProlific,2026-01-21 20:43:35.079988,1,,,117.45,733,,117.45,5,0.0,11,3,A,0.11454227826003693,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,Mutual funds pay a guaranteed rate of return which depends on their past performance,She has lent money to firm B,Never,12,10,2.5,3.0,Male,20,United States,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,No,How a normal person would go about trading.,no,,,,,,,,,,,,,tmjewif2,,,,,0
734,fq7eol9q,67c4d6db7736e277b8582936,0,51,51,post_exp,FinalForProlific,2026-01-21 20:43:40.181791,1,,,109.93,734,,109.93,9,0.0,7,8,B,0.7697153613018332,More than $112,Less than today,Don't know / Not sure,True,Stocks,Decrease,Stocks,False,The change in the stock price from market open to market close.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 10 and 15 years,12,8,2.0,3.0,Female,65,United States,undergraduate: 2nd year,Other,0,0,0,0,Less than once a month,Less than once a month,Stocks,Do not know,To determine what people know about investments.,no,,,,,,,,,,,,,tmjewif2,,,,,0
735,hscz8quk,63ed0065eb23ac3ee1726453,0,51,51,post_exp,FinalForProlific,2026-01-21 20:45:13.954939,1,,,113.7,735,,113.7,3,0.0,9,3,A,0.8328905442886096,Less than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,27,United States,master,Other Management,0,0,1,0,Less than once a month,Daily,Cryptocurrencies,No,To see people's investment patterns.,No,,,,,,,,,,,,,tmjewif2,,,,,0
736,bk40za0d,69601471aa1a045115750c3f,0,51,51,post_exp,FinalForProlific,2026-01-21 20:45:35.981224,1,,,106.31,736,,106.31,4,0.0,5,1,A,0.9414346768110345,Less than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Bonds,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Between 5 and 10 years,12,8,2.0,3.0,Male,22,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,Assessing average financial literacy ,No,,,,,,,,,,,,,tmjewif2,,,,,0
737,ys3smngw,5de3658d5feb6e3736bd3672,0,51,51,post_exp,FinalForProlific,2026-01-21 20:45:55.904466,1,,,111.25,737,,111.25,6,0.0,8,6,A,0.0926149639692917,Exactly $112,Less than today,The most recent price at which the security traded.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,9,2.25,3.0,Female,38,United States,undergraduate: 3d year,Other,0,0,1,1,Less than once a month,Less than once a month,Cryptocurrencies,No,stock accuracy,no,,,,,,,,,,,,,tmjewif2,,,,,0
738,cp3pv3ih,67e923d008c9e3479c33f071,0,51,51,post_exp,FinalForProlific,2026-01-21 20:46:24.549268,1,,,116.21,738,,116.21,3,0.0,5,4,A,0.713155382892884,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Increase,Bonds,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,9,2.25,3.0,Male,27,United States,undergraduate: 4th year,Other,0,0,1,1,Daily,Daily,Cryptocurrencies,No,study about financial expertise and investment ,no difficulties,,,,,,,,,,,,,tmjewif2,,,,,0
739,uonijr7r,659b09f072b30c6e45306073,0,51,51,post_exp,FinalForProlific,2026-01-21 20:46:49.801981,1,,,109.96,739,,109.96,4,0.0,11,10,A,0.520931853304213,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,True,The average of the bid price and the ask price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,9,2.25,3.0,Female,64,United States,undergraduate: 2nd year,Other,0,0,1,0,Less than once a month,Daily,Stocks,Yes,Personal finances knowledge of regular people.,No,,,,,,,,,,,,,tmjewif2,,,,,0
740,s7zoikmn,66de746bcfef35f46e85ed0f,0,51,51,post_exp,FinalForProlific,2026-01-21 20:47:35.638070,1,,,108.33,740,,108.33,10,0.0,8,6,A,0.8635499423356133,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Bonds,True,The difference between the lowest ask price and the highest bid price.,"Once one invests in a mutual fund, one cannot withdraw the money in the first year",She has lent money to firm B,Never,12,9,2.25,3.0,Female,60,United States,undergraduate: 4th year,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,Do not know,No idea,no,,,,,,,,,,,,,tmjewif2,,,,,0
741,lv8ielsi,55cf5cc434e9060005e56c39,0,51,51,post_exp,FinalForProlific,2026-01-21 20:47:38.386968,1,,,117.04,741,,117.04,7,0.0,10,7,A,0.28861538486911176,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,12,3.0,3.0,Female,65,United States,master,Other,0,1,0,0,Less than once a month,Less than once a month,,No,To see how people make guesses following this format.,"It seemed assumed that I ever traded anything, in certain questions? I have never traded anything. This caused some questions to be answered ""less than"" and one question skipped. Please let me know if I should return this. Difficulty: Had to try to guess that the bars went with the amount above rather than preceding it.",,,,,,,,,,,,,tmjewif2,,,,,0
742,4dixcpj6,67ffb2910de210bfa1a94048,0,51,51,post_exp,FinalForProlific,2026-01-21 20:48:03.184591,1,,,106.64,742,,106.64,6,0.0,9,8,A,0.7536222135360899,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Bonds,False,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She owns a part of firm B,Never,12,9,2.25,3.0,Male,59,United States,master,Other,0,0,0,0,Less than once a month,Less than once a month,Bonds,Do not know,How to make a trading decision based on market data,none,,,,,,,,,,,,,tmjewif2,,,,,0
743,vjolvdlo,67042cdf06ed4052bdf44c07,0,51,51,post_exp,FinalForProlific,2026-01-21 20:48:11.490530,1,,,107.24,743,,107.24,4,0.0,4,8,B,0.4511480576792677,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She is liable for the company's debts,Between 5 and 10 years,12,9,2.25,3.0,Female,28,United States,high-school graduate,Other,0,0,1,1,Weekly,Weekly,Cryptocurrencies,Yes,I think you're curious if someone who trades truly understands how it works.,None,,,,,,,,,,,,,tmjewif2,,,,,0
744,qj14tbyg,5ee1236e7f235110ac6c4ff4,0,51,51,post_exp,FinalForProlific,2026-01-21 20:48:46.713187,1,,,110.38,744,,110.38,5,0.0,11,1,A,0.5507839207056163,More than $112,More than today,Don't know / Not sure,Don't know / Not sure,Don't know / Not sure,Decrease,Don't know / Not sure,Don't know / Not sure,Don't know / Not sure,Don't know / Not sure,Prefer not to say,None of the above,12,2,0.5,3.0,Female,27,United States,master,Other Management,0,0,0,0,Less than once a month,Less than once a month,Stocks,No,Not sure,Nope,,,,,,,,,,,,,tmjewif2,,,,,0
745,mrk3o8a8,66ec879778bf72c70fc9bfba,0,51,51,post_exp,FinalForProlific,2026-01-21 20:49:00.477528,1,,,112.07,745,,112.07,9,0.0,6,6,B,0.2513349169393023,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The fee the broker charges each time you trade.,Don't know / Not sure,Prefer not to say,Between 10 and 15 years,12,7,1.75,3.0,Female,40,United States,undergraduate: 4th year,Other,0,0,1,1,Less than once a month,Weekly,Cryptocurrencies,Do not know,I don't know,No,,,,,,,,,,,,,tmjewif2,,,,,0
746,7yr4ic0t,60b98567e2d17c3d44747f61,0,51,51,post_exp,FinalForProlific,2026-01-21 20:49:58.473831,1,,,109.31,746,,109.31,8,0.0,11,1,A,0.3215163950796296,More than $112,Less than today,The price you personally choose when submitting a buy order.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,10,2.5,3.0,Female,35,United States,high-school graduate,Other,0,1,0,0,Less than once a month,Less than once a month,Stocks,No,To see how much a person is aware of stock trading and finances,N/A,,,,,,,,,,,,,tmjewif2,,,,,0
747,hx7toyed,607f25b09b8b44d089bfd49e,0,51,51,post_exp,FinalForProlific,2026-01-21 20:52:10.460466,1,,,103.75,747,,103.75,3,0.0,8,4,A,0.1889258664028065,More than $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Between 5 and 10 years,12,11,2.75,3.0,Female,23,United States,undergraduate: 4th year,Other,0,0,0,0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,To show myself I know absolutely nothing about finances and stocks and bonds.,No,,,,,,,,,,,,,tmjewif2,,,,,0
748,w1b4ftpd,,0,51,51,post_exp,FinalForProlific,2026-01-21 20:52:16.275455,1,,,114.57,748,,114.57,12,0.0,7,4,A,0.8019858828438734,Exactly $112,Less than today,The highest price a buyer is currently willing to pay.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,31,United States,master,Other,0,0,1,1,Monthly,Monthly,Stocks,No,it was about decision making,no comment,,,,,,,,,,,,,tmjewif2,,,,,0
749,c6o1khri,654c3b4d5a50df498c551b64,0,51,51,post_exp,FinalForProlific,2026-01-21 20:53:12.078671,1,,,111.97,749,,111.97,3,0.0,7,1,A,0.9987659803172372,More than $112,Less than today,The lowest price a seller is currently willing to accept.,True,Stocks,Decrease,Stocks,True,The difference between the lowest ask price and the highest bid price.,"Mutual funds can invest in several assets, for example invest in both stocks and bonds",She has lent money to firm B,Never,12,11,2.75,3.0,Male,52,United States,undergraduate: 4th year,Other,0,1,1,1,Less than once a month,Multiple times a day,Stocks,No, Financial literacy checks,No,,,,,,,,,,,,,tmjewif2,,,,,0
